"","AAPL","MSFT","NVDA","C","GS","JPM","DIS","NFLX","AMZN"
"1",0.00207378911831761,0.0101881694647693,0.0260614734163037,0.0255877762420158,0.0218451161590654,-0.00253642918633201,0.00311847941432851,0.00489386892780203,-0.00666696570298761
"2",0.0144897689201368,0.0436343441947308,0.0120154711413594,0.0127460305696893,0.018624265548073,0.00362794423683418,0.00186285180890714,0.0247919015722253,-0.00036976248485212
"3",-0.00187701561932245,-0.00808587643105077,-0.00346676746918917,0.00972192220671942,-0.0135502437454665,-0.0105987986959337,0.0116825924269851,0.000447747118934365,0.00670193611502849
"4",0.0152597337320953,0.00757418188045971,0.00731367135802245,-0.00635818645121675,-0.0198398638203384,-0.0101895466440962,-0.00140888088462344,-0.009123924383941,-0.00830571080767674
"5",0.0260230547672127,-0.00422745902275601,0.0273074518614109,-0.0107986859220195,-0.011510540806889,0.0171837838441904,-0.00529229273806066,0.0256988247523111,0.00706504070089071
"6",0.000161602562795102,0.00922513505535957,0.0189923804524509,0.0507976361826773,0.0153106978794391,0.0061915917810258,0.00841476477736032,0.00362112856374015,0.0252915635823749
"7",0.00293339211743704,-0.0191816352971108,-0.0133600876758122,-0.000174174655475768,0.00205527975153757,0.00827489428065549,0.0216397365949511,-0.00488744955514234,0.0071900088894334
"8",0.0145113949310705,0.0473075583695631,0.00236428083001376,-0.00148198933836519,0.00192411753268749,-0.00631868203360737,-0.0105788478702348,-0.00360634711270313,-0.00319529102904857
"9",0.00639706797945428,0.00335401588525428,0.00719679230804188,-0.00480045260361249,-0.00449165269101748,0.007126449833203,0.00192774471799508,0.0158694854265967,0.0211385056741221
"10",0.0039738972507591,0.056334744957509,0.0414876980115272,-0.013328157759113,-0.00838689391182654,-0.00280116526278836,0.00452076900996619,0.0273815818889107,0.014978646261064
"11",0.0207575864980824,-0.0139689340424137,-0.0199528217731422,-0.0155861220774435,-0.00103520137430075,0.00111952498039927,-0.0117361559004176,-0.0186286078108302,-0.00577383069350295
"12",0.00541338636523127,-0.00421500442145179,0.0249629927892729,0.00103075435841675,-0.0116864850424067,0.0135096201030821,0.00402637839897216,0.0516969774397828,-0.00107253633270903
"13",0.00886455821459143,-0.00290184629170275,0.0183772788275847,0.00494350743012279,-0.00625809752895199,0.0287016319141951,-0.00374753353221571,0.083303219196479,0.0262146987596802
"14",0.0103048576405373,0.0133071374874795,0.0213275959137092,-0.00634855202614719,0.0106535455668419,0.0358203421156598,0.0075465947274854,0.00315220848288735,0.0275411277607387
"15",-0.00903897535959289,0.00457122679248068,0.0063021829064436,-0.00511265983762767,-0.0126961088520397,0.000768933334014762,0.0030682168850719,0.0244988870127978,-0.00828896821693565
"16",-0.000651148311718324,-0.022907474001425,-0.0280363370612168,-0.0740659926977726,-0.047892071486851,-0.000760964267916719,-0.00702081918174649,-0.0363063085252036,-0.0295795181300483
"17",0.00320872230824093,0.0161416403908882,0.0397214294332754,0.00143082062457922,0.00469792043801157,0.0124582220150671,0.0307908867666441,0.00856484839724432,0.00329894669752514
"18",-0.00979944071931215,0.00683635205335826,0.00763982383190957,0.00457374575748347,-0.00585745190516331,0.00785304860824984,0.0164631179421737,0.0467886764228693,0.00722774583108128
"19",-0.00565094655886034,0.00101474693193486,0.0556830417440772,-0.00680605495281053,-0.0139236872798498,0.00227382293204183,-0.00405442498076592,0.0163569516465504,-0.0093568566456068
"20",0.0313824777249348,0.00661349743660837,-0.013416611530427,0.0110996870170949,-0.00174179696966432,0.00197710407490476,0.00925309690945504,-0.000771569624168655,0.0056273863404242
"21",0.0129134874450768,-0.0113175884177011,-0.0026056715639657,0.0223648358729744,0.00999794873950503,-0.00337113075848897,-0.0049915776777175,-0.019072519605893,-0.0078866294897463
"22",-0.00119165136970556,-0.0201858354588666,-0.0277238847635737,-0.0183035151373847,-0.000665449470534464,-0.000932863380497168,-0.00193191741614945,-0.0289319646371226,-0.0056252158604829
"23",-0.00947038966031068,-0.0056600020926695,-0.0348162667817418,0.018182085521903,-0.0200615011430829,-0.0170002803470801,-0.0111793368774665,-0.00871454011263501,-0.0297892919239199
"24",0.0831131635499991,0.0138683360793134,0.0394252009425996,-0.00116771680331752,-0.00138340428875134,0.0027639853065815,0.00784385248284335,0.0203293149775133,0.000305846054649141
"25",0.0111267995822119,0.0289702130678181,-0.0011966204178516,0.0134958376142033,0.00554158307571287,0.00319737762382874,0.00546741854685689,-0.0152784841225846,0.0149068776091368
"26",0.0109572252559326,0.0287874626378708,0.0108664463251595,-0.00218703892243944,-0.00474856073768603,0.00594039466941365,-0.00219666142399517,0.0854359822749058,-0.0029482744059857
"27",0.00392705487321115,0.0102747265383477,0.000338496706386332,-0.00414942582542463,0.0214488482010253,0.000986385933291222,-0.00488684914196784,-0.0111566209686514,0.00144639439247979
"28",0.00975895235583937,0.00543653788360216,0.00380342790093771,-0.00709066506515469,-0.00639934201716656,0.00721648925565064,0.00845978154111556,-0.00084837759476401,0.00506844218743572
"29",-0.002900498752618,-0.00640187051424898,0.00298918822828708,-0.00579379971165256,0.0323381962745054,-0.00069915264912593,0.0120581445348254,0.0099367401364545,0.017895332699285
"30",-0.0239908887012623,-0.0124253352955848,-0.00280954587907109,-0.0023432111441433,-0.0156947679746964,-0.0384560102690273,-0.019181079165534,-0.0251535699742628,-0.0267159595896341
"31",0.043759542229251,0.0182538559207783,0.0836987550626821,0.00560989017714645,0.00921483766302057,0.00172783682766247,-0.00110116655277614,0.0722561566327539,-0.00227263931232826
"32",0.0162109218914424,0.0171965348368772,-0.0176512895739004,0.00443562779419398,-0.0107180872000011,0.0262951010040556,-0.00491909536153597,-0.0046390319136431,0.0072509295729842
"33",0.0139656241829041,0.0247444810437677,-0.00237449480786941,-0.000394232653347962,0.0112366707461592,0.0121572599745759,-0.0014847755917664,0.0308877292695309,-0.00481757066880533
"34",0.0173544618353186,0.0174978652617271,0.0145360931591097,-0.00755949170286445,0.0289865411956508,-0.00461670061424737,0.0181783307397513,0.0096650385235455,-0.00198260476157837
"35",-0.0144297310910432,-0.00537808243296804,-0.011287412257954,0.00889248367810214,0.020065292095947,0.00632627353192218,-0.00224938804365612,0.0071388299595887,-0.00398615377834461
"36",-0.000744967368414553,-0.0150430732602872,-0.0129254274678762,-0.00768145833428069,0.000703808096980188,-0.0226371512530577,-0.00159651522747122,-0.00709161847787326,-0.00523813152138008
"37",0.00802971369895507,-0.00102654137863568,-0.00680872315207208,-0.00600412450881556,-0.00295528608275888,-0.0067782645134966,-0.00388857048044792,0.0134237585816738,-0.00943699511644032
"38",-0.00521961141194474,0.00468517257653456,-0.00568522430607271,0.0152126602013783,0.0334926479504161,0.00130846031622722,-0.00387824334452522,0.00971687423780545,0.0140683648362989
"39",-0.00455635414354377,-0.0119296615558566,0.0111513119626548,-0.0253388114054064,-0.0107391303297254,-0.005545850507884,0.0109693401679433,-0.0135849765558108,-0.014932015308681
"40",-0.0176463944971074,0.0152905495678172,-0.00324644290575708,-0.0122593881593106,-0.0139730744110579,-0.00729318517617618,-0.0147449872231141,-0.0251815626396686,-0.00476140212563387
"41",-0.0047103034601503,-0.00418257387105668,0.0235633468194248,-0.00684306802708603,0.0169652502622096,0.00716399397428486,-0.00190112671995733,0.0155197224214692,0.00964273020075508
"42",-0.013587017547121,0.00952661534439625,-0.0288543756105907,-0.0121099424162223,-0.00148920529995494,-0.0104365747998135,-0.00381778194689559,-0.0191022759121732,-0.0144194405438511
"43",-0.00244228204031244,-0.011056497047047,-0.0140113351613415,0.0353429630947153,-0.0154884443822134,0.00622739724077691,-0.00284309214020773,-0.0434778629243943,0.00802314571482803
"44",-0.00121713419406204,0.00676096339491032,0.00201056770975251,0.00587818465953151,-2.53570261512718e-05,0.00251286194838045,0.0124560443768634,0.0131284491334218,0.0142765983540328
"45",0.00276885789868797,0.0204076928200114,0.0207007092061807,0.030921668885372,0.00864340206196112,0.0248082078776385,0.00652337126672746,0.02449436716804,0.0351690692915088
"46",-0.0145811553309408,0.0054312576716742,0.000742535399612113,0.00326426695093911,-0.0100218698879803,-0.0146862399648461,0.00109550997487777,-0.00368738877487568,0.00158537215407759
"47",-0.00142548395334807,0.0102152326826012,0.00782787581462233,0.00453187913274853,0.000698434524524026,0.0141282739472217,0.0239163942294516,0.00835700029898887,0.0116743744569376
"48",0.0119362097441179,0.00243186582220747,0.00489596868931816,0.0327996006629468,0.036805923351914,0.0174488476730066,0.0213600301653388,0.0299254454753158,0.021263729019404
"49",-0.00180412881090837,0.0167711251573288,0.0320208609158894,0.0030284750574949,-0.00168205305412274,0.0321944677382133,0.0201532952787934,0.00423384991661317,0.00932149927569085
