"","AAPL","MSFT","NVDA","C","GS","JPM","DIS","NFLX","AMZN"
"1",0.00601469898032125,0.00250618469601994,-0.00191150091468829,0.0596165113615511,0.044241809038528,0.0282223433228969,0.0149923983022893,0.0119577266216265,0.00625935980796977
"2",0.0375792984035618,0.039921176249865,0.0175567285054093,0.105793699428144,0.0784037734515176,0.09667846616563,0.0621378528400523,0.0570782210910205,0.0716931595473534
"3",0.026799407673528,0.0236381758384509,0.0480560605419041,0.0645391709556928,0.0689281252842785,0.0653521290213514,0.022060622839365,0.118757052069928,0.0277105538226326
"4",0.00492076036185603,0.00482242517792218,0.00734336678058498,-0.0116800256914384,-0.00999772374015902,-0.00598022748520631,0.00317528939858762,0.0276249207665702,-0.0028153338161611
"5",0.00354106186793436,-0.00107765520302725,0.0159933583224246,-0.00978008825875234,-0.00714533529546963,-0.00703635497909022,-0.00217968479920488,0.0142744539601596,0.00264611370903747
"6",-0.00245311244596832,0.000244723007004133,0.00741200371436811,-0.0130448824454007,-0.0134193873742368,-0.012363223413712,-0.0105622142761044,-0.00644561025093659,-0.00507065653210541
"7",-0.00323338322338864,-0.00240855668713695,0.00151524924313795,0.0167720626915623,-0.00332720254445998,-0.00629965367539452,0.0127374085154052,-0.00177646440586254,0.00913299243044128
"8",-0.0437913275682294,-0.0296117947742156,-0.0725671030772705,-0.00787018385990415,-0.0361919118842325,-0.0031217215991904,-0.0204642326674226,-0.039917615146266,-0.0200430547351469
"9",-0.0310306653891222,-0.0227451025717193,0.015309044518072,-0.0110345409849439,0.000886543091461552,-0.00711110205180967,-0.00160684051409047,0.00281808498305584,-0.0416894956478019
"10",0.0133049235935032,-0.0228849027194551,-0.0865482966111165,-0.00479857433322327,-0.00593441195575008,-0.0137563576953113,0.00643829060013951,-0.0517798560268483,-0.0124273110336336
"11",-0.00886075622793789,0.00320832876553497,0.0199655322525916,-0.00603120995630807,0.00342812029140403,0.00379485983795546,-0.00136904162537478,-0.0387869671835985,0.0197577023133038
