"","AAPL","MSFT","NVDA","C","GS","JPM","DIS","NFLX","AMZN"
"1",0.00366285314869553,-0.0102495998574686,0.00320453071915934,-0.0189433253249979,0.00813304583727851,-0.0103102084465229,-0.0181054322319317,-0.00918174272710947,0.00281356346277518
"2",-0.00246687011146091,-0.006339830830442,0.00107766799026876,-0.00458093436882807,0.0125988747237386,0.0113156314670924,0.0186226348346338,0.0151781026295394,0.00216057885364175
"3",0.0111988946867048,-0.000238831455591796,-0.012985065213443,-0.00708768074119613,0.00259478629732012,0.00295083380570356,0.00125492485093347,0.00448054252453285,-0.00273818496449004
"4",0.0283961580763983,0.0194802865789555,0.0372214371733364,0.0345957505023245,0.0241796294131187,0.0164246733063,0.0206006738994408,0.014220013758733,0.0293251352048057
"5",0.0154660764583902,0.00302451958531694,0.00335223939652536,0.0196804969349186,0.0148740799881723,-0.00399252384574206,0.00869403539531406,-0.0104950366048485,0.0106690234357863
"6",-0.0350281366838109,0.00312715497217985,0.00556151015505764,0.00571374931365142,0.0156803459126067,0.00907656140437849,-0.00504414492019734,0.00463793942259699,-0.00818752443486014
"7",-0.0135617159881609,0.00978769752088882,0.00404093008574334,0.00281722182768655,0.0357255955350966,0.000769916219205112,-0.00287823975127585,0.00285391960901342,-0.00224825598405041
"8",-0.00683215131736385,-0.00109779419991992,0.00308551485431954,0.00440975278198855,-0.0126603814227744,-0.00666218090213716,-0.00836215386032991,-0.0401288131743327,0.00366779085991534
"9",-0.00994381962744209,-0.00557890749934477,-0.00716968105910947,-0.011268624080747,-0.0113077484092872,0.0031484791263587,-0.00809510156701568,-0.011195604134232,-0.0256116039377786
"10",-0.0150280977666941,0.00694406316091733,0.0323073904058112,-0.00830138844659939,-0.0111294818523344,0.00134914803484998,-0.00162953554991071,0.016462441129976,0.0109347644055756
"11",0.00386966462507785,-0.00379515275059196,-0.00484688374306081,-0.0163493071662281,-0.00349979392703605,-0.00736983756308183,-0.00357806127897085,-0.00643931336333545,-0.00756351514461596
"12",-0.045498496613576,-0.000656665908518905,0.0220913124154645,-0.00369661031390319,-0.0197261123281307,-0.0128071130708567,-0.0236619457068802,-0.0128312742935579,-0.0189604818402716
"13",0.00267644315061222,0.0230285015649603,-0.041232833551721,-0.00108901335311466,-0.0172661956225356,-0.00974834937915122,0.00234970326702157,-0.0286373180375898,-0.00598817158483803
"14",-0.00624562694647394,-0.00406055589583436,-0.0472470726161315,-0.0138743001069145,-0.0241020304891369,-0.0286187293169859,-0.0385439836314317,-0.0089362510151298,0.00236676325181004
"15",0.00102442745005912,0.00539136084066779,-0.00528702864112083,-0.0178309652860611,-0.0167687365662105,-0.00585739697088518,-0.0628705336200355,0.0192677811868757,0.00841585912732495
"16",0.0103329407149888,0.00563751050968765,-0.0258878421284311,0.00706931069472424,0.0166350820852571,-0.00948237213530946,-0.0203497318604247,-0.0392227917169227,-0.0167900339198548
"17",0.00492044563091278,0.00505106285587119,0.0108042942599983,0.00385109877264576,-0.00416882708542957,-0.00895532037479566,0.0085749890723483,-0.00540906490020562,0.014772303853012
"18",0.0165821744789109,-0.00071615968242844,-0.0314955721029405,0.00831026412422028,-0.039885557772421,0.0032236451165468,-0.00392396717754275,0.0185550385989055,0.00221712600786488
"19",-0.00419416240417158,-0.00674211977395963,-0.00650071808480989,0.0123258056585146,-0.000493571417715706,-0.00182831447524931,-0.00313999537610686,-0.00452393524562659,0.00447309903582038
"20",-0.017717135797066,-0.00785398700463327,-0.0422420938814631,-0.0136138579272935,-0.0360591144368746,-0.00864789836457488,-0.0259034694222519,0.0164290023095736,-0.0163633928075763
"21",0.0298163922497739,0.0178197721104633,0.0188352078559804,0.00392610619702928,-0.00322396921809646,-0.00280806939973386,0.00739596132778005,-0.000843397618258909,0.00149167400964209
"22",-0.0199667630565456,-0.0110764527747191,-0.00871991543576013,-0.0379692652211491,-0.0217717554606746,-0.0291601342899172,-0.0470806216876796,-0.0164874536287455,0.012958502907399
