"","AAPL","MSFT","NVDA","C","GS","JPM","DIS","NFLX","AMZN"
"1",-0.00244558547757822,0.000223636655169715,0.0288614043774849,0.0132718827710978,0.0120140992809198,0.0210993888389429,0.00823119880984542,-0.0211581924728975,-0.00644338852859986
"2",0.000639824484652043,0.00733702041012661,0.00673681076102373,0.00364125398740301,0.00311700401788938,0.00134595370018643,0.0107149746663824,0.00516458876788788,-0.00672746732657308
"3",-0.00105736116457642,-0.0102241149577487,-0.0247291606661896,-0.0146961230337258,-0.0184706543929269,-0.0144853976144078,-0.0118831776053197,-0.033545305579814,-0.00105869195425464
"4",0.0101861220759381,0.00152175414629948,0.034485308444815,0.0139792261705129,0.00933535985909034,0.0140529485820215,0.0149184824068537,0.0239509623836558,0.0164360553175181
"5",0.0080163315997491,0.0053791234699113,0.00510430567674798,-0.00562723411698937,-0.00593897170662245,-0.00454930365129001,-0.00863661511941236,0.0345459926277245,0.0158291313980319
"6",-0.00757431194720798,-0.00196773572452423,-0.00431010250984294,0.00678309991457229,0.00262788071731981,0.00414931756429409,0.00073628621892099,0.000974707048639747,0.0107298766439133
"7",0.00057340557870764,0.00764043981771522,-0.0111339244091507,0.00481805514470359,0.00336561543083211,0.0038617354956197,0.0032377617065169,-0.004299777667741,-0.000579877460752358
"8",-0.0356358720911939,-0.0317300213572608,-0.0140944683333795,0.0179631224363662,0.00935344698409497,0.0206252560350495,0.0350465839486622,-0.038916896981436,-0.0985183489739477
"9",0.00679308829959595,-0.00558458689966085,-0.00927963167441817,0.00204194194969751,-0.00348103703615765,-0.00626276425122388,0.000153434231717319,-0.00342097643198351,-0.000799908571444477
"10",0.0109354967106791,0.00651120106318009,0.0196229537149789,0.00817025903255448,0.0109829803386663,0.0124732945971487,0.00888103361519447,0.00425370930377158,0.0170032104670791
"11",0.027864590198969,0.0216515665233283,0.0280206233163001,0.00775365141673869,0.0227975721656598,0.00740615288640145,0.0338600284352705,0.0492316165927765,0.0165324525877646
"12",-0.0202042177209112,-0.0175866194826775,-0.0129224572849623,-0.0137551388020322,-0.0140969485443961,-0.0145546158979379,-0.00907443370306893,-0.0251776416282245,-0.0286356987415727
"13",-0.00165686965187287,0.0080670229181869,-0.00575471228364097,-7.65796200869286e-05,-0.0121914107109478,-0.00243022193403997,0.00412368025845456,0.00537185898419964,0.0032082557635141
"14",-0.0148358241597118,-0.0155348869374885,-0.0271339698430645,-0.01036691077402,-0.0169944740815545,-0.012178420872595,-0.00890606590212227,0.0196961255347702,-0.0125156973160074
