"","AAPL","MSFT","NVDA","C","GS","JPM","DIS","NFLX","AMZN"
"1",-0.00218875483848107,0.000308442418968135,0.0260166883227002,0.0119285690617561,0.0110492180400903,0.0204248040855512,0.00757400100671189,-0.019695236419184,-0.00632662564927565
"2",-0.000179705200894641,0.0121204945912959,0.0101394744378495,0.00652933591041557,0.00521816817603842,0.00215692491969,0.0209049576718549,0.00800831508313372,-0.0141110068916683
"3",-0.00102417679001664,-0.0114582582751708,-0.0295539944224247,-0.0168579947322759,-0.0223036358824365,-0.0170818616470509,-0.0136388101407576,-0.0423316652841421,-0.000790410686501231
"4",0.00962913758922309,0.00120591707603256,0.0343712071477932,0.0132176716904202,0.00876388882055606,0.0135003326918857,0.0146617066845977,0.0234002734872445,0.0157958211827956
"5",0.0103181751550923,0.00645143858145132,0.00613775945592022,-0.00780046701297939,-0.0081968862584506,-0.00653450022087204,-0.0117741280213045,0.058529055029714,0.0226680321342211
"6",-0.00924546171406072,-0.00259381294500041,-0.00565329086403541,0.00788532716246776,0.00281006053589278,0.00453733876769501,0.000901969428201227,0.00103427067214218,0.0123286683033688
"7",-0.000219081420836718,0.0121060538088265,-0.0217403908934982,0.00830219368411749,0.00537807033953146,0.00629835962178679,0.00544996591754007,-0.00798774030811548,-0.00212405739038599
"8",-0.017592936875264,-0.0175400624267556,-0.00666708213729723,0.0099615077157594,0.00581322523419995,0.0113223229535876,0.020001666897855,-0.019897666685483,-0.0480033158538781
"9",0.00737633867663199,-0.00642619887182479,-0.0107013188533788,0.00245307391807703,-0.00392866361466314,-0.00718831529787821,0.000128230816265256,-0.00362313775905839,-0.000812336999399641
"10",0.0123044622505075,0.00692842369579024,0.0222225287170038,0.00889174775492764,0.0124805673087113,0.0146731164321152,0.0100006191898262,0.00457457987293509,0.0199120110600952
"11",0.0273186382027212,0.0208120624631994,0.0263839837500587,0.00669995858854532,0.0219726473816622,0.00648613025794949,0.038744133456801,0.0516801546928672,0.0150988461852431
"12",-0.0282883204196601,-0.0226252277028589,-0.0158705839514833,-0.0164950943757769,-0.0173001070081426,-0.0183040438399901,-0.0104387513993063,-0.0333991730541256,-0.0461889751078464
"13",-0.00179215621349912,0.00812922626897072,-0.00564199507801689,6.52317244903025e-05,-0.0126182009542925,-0.00259388023024966,0.00407049288776148,0.00532286038710276,0.00328298029277508
"14",-0.0144301525387666,-0.0153856777477704,-0.0268645898597136,-0.00960359725426725,-0.0167609355693903,-0.0119230645234969,-0.00837746452238972,0.0193044825899036,-0.0113747622607649
"15",-0.00217885328532114,-0.00531835819441657,-0.0216825799025959,0.00571709283400529,0.0140021417252331,0.00802941928038204,0.0001788292740202,-0.0160956851015246,-0.033271573977185
"16",0.00404029091059096,-0.0182111235375167,0.00195699947187243,0.0148240197958927,-0.00576000448495523,0.00684105716959975,-0.00422216184768214,-0.0427845675696776,-0.0280964238232924
"17",-0.0186543585740986,-0.00792252439385582,-0.0273949658983643,0.00854077477321224,0.017762796580326,-0.000581127640760437,0.00788384455027335,0.00856876850292854,0.000371043376695434
"18",-0.012308476118043,-0.00470226971221767,-0.00735733731399142,0.00670399032771432,0.000616259680437474,0.00741893002738528,-0.00373225062036161,0.00999455517773779,-0.0125258097040648
"19",-0.000764313158185586,0.0416205352711376,0.00819399388500643,0.00800081768617522,0.0109077211231826,0.00432081462494093,0.0101885839795275,0.0148501827814379,0.00860343218083923
"20",0.00488424114725058,0.0048640640583707,0.0470038609233564,-0.0093505530991784,-0.0104463792952245,-0.00472992578958935,0.00197970325975335,0.0109250849288077,0.00176418257699937
"21",-0.00503507431467828,0.0134884270084432,0.000618906591879012,-0.00777588284769443,-0.00355496114447803,-0.00330409483164268,0.0107695076875412,0.0058724382116964,0.0116746698870002
"22",-0.00743091868401005,-0.00213289233539466,-0.00852756301257048,-0.00737398671971186,-0.0129626033490779,-0.0130383721119904,0.0155767487461554,0.00424551962834218,-0.0132640888711424
"23",-0.00539536998776972,-0.00953956783751829,0.035350221945232,0.0148609192945671,0.00454510559891064,0.00860215027854535,-0.00284838620235614,-0.00848723120148736,-0.00905363640347361
"24",0.00494649951802304,0.0245723197506128,0.0127331446542831,0.0112812004077747,0.0120546686079731,0.01646308989617,0.0016056637484556,-0.00370916871567354,0.0284096170823495
"25",-0.0101564532042216,-0.0122183330450676,-0.0300075711833918,-0.0143691165283056,-0.0102103679046873,-0.0033021693249023,0.00599905217799808,0.0028267109021778,-0.008160784971403
"26",-0.00201511734552947,-0.0082752060118531,-0.01417124120708,0.0136290939365509,0.000760019684020269,0.0176558859491484,0.000409363835809674,-0.00235883419373784,-0.0103282041238973
"27",-0.00875096608083306,-0.0143492241410354,-0.00736236753464743,-0.00231279802743419,-0.00242996419453215,-0.00721096035241694,-0.0105967707715849,-0.00945339328685678,0.00874105154574584
"28",-0.0134024145699971,-0.00459249785536584,0.0243198169543212,-0.0111233311011182,-0.0192798980986683,-0.0126418175307892,-0.000590521875157736,-0.00833538471586259,-0.00746992101015101
"29",0.00027635527009883,0.00313226769800774,0.0283888955936818,0.00769084415980325,0.0148123681591817,0.0106948994488091,0.00148944583259284,-0.023438428212648,-0.00420376780050855
"30",0.00217173267920194,0.00623021070393895,0.0309904578049152,0.0438811181218455,0.0302304265688891,0.0156637262500925,-0.0100979698995896,7.82168773575282e-05,0.00483289567302138
"31",0.0186131802917596,0.0187047400501918,0.0260922760017747,-0.00814975003179588,0.00601084214336342,-0.00233343070149738,0.00443797961956954,0.0114767901330487,0.0153186739471705
"32",0.00364421711803665,-0.00788124036504238,0.0161084982232722,0.00438707755361634,0.00132035434689237,0.00242077307193161,0.00290972167940165,0.00901547975884687,0.0201371740373729
"33",0.0162109012516439,0.0211424243190305,0.0545620138356906,0.0299837634704076,0.0312242633499579,0.0145167675497678,0.0421770258643806,0.0232009959659428,0.0565666564636591
